DH_demand,LH_demand
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011253716,0.011260996
0.002360711,0.002362238
0,0
0.002360711,0.002362238
0.002360711,0.002362238
0.006807213,0.006811617
0.011253716,0.011260996
0.020146722,0.020159753
0.024593225,0.024609132
0.037932733,0.037957269
0.055718745,0.055754785
0.069058253,0.069102922
0.055718745,0.055754785
0.042379236,0.042406648
0.024593225,0.024609132
0.020146722,0.020159753
0.011253716,0.011260996
0.006807213,0.006811617
0.006807213,0.006811617
0.006807213,0.006811617
0.015700219,0.015710374
0.011253716,0.011260996
0.020146722,0.020159753
0.015700219,0.015710374
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
0.02462368,0.024639608
0.037963189,0.037987745
0.0557492,0.05578526
0.069088709,0.069133397
0.0557492,0.05578526
0.042409692,0.042437124
0.02462368,0.024639608
0.020177177,0.020190229
0.011284172,0.011291471
0.006837669,0.006842092
0.006837669,0.006842092
0.006837669,0.006842092
0.015730675,0.01574085
0.011284172,0.011291471
0.020177177,0.020190229
0.015730675,0.01574085
0.011284172,0.011291471
0.002391166,0.002392713
0,0
0.002391166,0.002392713
0.002391166,0.002392713
0.006837669,0.006842092
0.011284172,0.011291471
0.020177177,0.020190229
