Active_node1,Reactive_node1,Active_node2,Reactive_node2,Active_node3,Reactive_node3,Active_node4,Reactive_node4,Active_node5,Reactive_node5,Active_node6,Reactive_node6,Active_node7,Reactive_node7,Active_node8,Reactive_node8
0.70613888,0.29657833,0.70613888,0.29657833,0.70613888,0.29657833,0.70613888,0.29657833,0.70613888,0.29657833,0.70613888,0.29657833,0.70613888,0.29657833,0.70613888,0.29657833
0.680628729,0.285864066,0.680628729,0.285864066,0.680628729,0.285864066,0.680628729,0.285864066,0.680628729,0.285864066,0.680628729,0.285864066,0.680628729,0.285864066,0.680628729,0.285864066
0.643571878,0.270300189,0.643571878,0.270300189,0.643571878,0.270300189,0.643571878,0.270300189,0.643571878,0.270300189,0.643571878,0.270300189,0.643571878,0.270300189,0.643571878,0.270300189
0.597385079,0.250901733,0.597385079,0.250901733,0.597385079,0.250901733,0.597385079,0.250901733,0.597385079,0.250901733,0.597385079,0.250901733,0.597385079,0.250901733,0.597385079,0.250901733
0.556658346,0.233796506,0.556658346,0.233796506,0.556658346,0.233796506,0.556658346,0.233796506,0.556658346,0.233796506,0.556658346,0.233796506,0.556658346,0.233796506,0.556658346,0.233796506
0.527746842,0.221653674,0.527746842,0.221653674,0.527746842,0.221653674,0.527746842,0.221653674,0.527746842,0.221653674,0.527746842,0.221653674,0.527746842,0.221653674,0.527746842,0.221653674
0.513783391,0.215789024,0.513783391,0.215789024,0.513783391,0.215789024,0.513783391,0.215789024,0.513783391,0.215789024,0.513783391,0.215789024,0.513783391,0.215789024,0.513783391,0.215789024
0.505369517,0.212255197,0.505369517,0.212255197,0.505369517,0.212255197,0.505369517,0.212255197,0.505369517,0.212255197,0.505369517,0.212255197,0.505369517,0.212255197,0.505369517,0.212255197
0.50877087,0.213683765,0.50877087,0.213683765,0.50877087,0.213683765,0.50877087,0.213683765,0.50877087,0.213683765,0.50877087,0.213683765,0.50877087,0.213683765,0.50877087,0.213683765
0.534639058,0.224548404,0.534639058,0.224548404,0.534639058,0.224548404,0.534639058,0.224548404,0.534639058,0.224548404,0.534639058,0.224548404,0.534639058,0.224548404,0.534639058,0.224548404
0.593894216,0.249435571,0.593894216,0.249435571,0.593894216,0.249435571,0.593894216,0.249435571,0.593894216,0.249435571,0.593894216,0.249435571,0.593894216,0.249435571,0.593894216,0.249435571
0.653238883,0.274360331,0.653238883,0.274360331,0.653238883,0.274360331,0.653238883,0.274360331,0.653238883,0.274360331,0.653238883,0.274360331,0.653238883,0.274360331,0.653238883,0.274360331
0.703990657,0.295676076,0.703990657,0.295676076,0.703990657,0.295676076,0.703990657,0.295676076,0.703990657,0.295676076,0.703990657,0.295676076,0.703990657,0.295676076,0.703990657,0.295676076
0.746597084,0.313570775,0.746597084,0.313570775,0.746597084,0.313570775,0.746597084,0.313570775,0.746597084,0.313570775,0.746597084,0.313570775,0.746597084,0.313570775,0.746597084,0.313570775
0.775150552,0.325563232,0.775150552,0.325563232,0.775150552,0.325563232,0.775150552,0.325563232,0.775150552,0.325563232,0.775150552,0.325563232,0.775150552,0.325563232,0.775150552,0.325563232
0.795469163,0.334097048,0.795469163,0.334097048,0.795469163,0.334097048,0.795469163,0.334097048,0.795469163,0.334097048,0.795469163,0.334097048,0.795469163,0.334097048,0.795469163,0.334097048
0.803972547,0.33766847,0.803972547,0.33766847,0.803972547,0.33766847,0.803972547,0.33766847,0.803972547,0.33766847,0.803972547,0.33766847,0.803972547,0.33766847,0.803972547,0.33766847
0.806568316,0.338758693,0.806568316,0.338758693,0.806568316,0.338758693,0.806568316,0.338758693,0.806568316,0.338758693,0.806568316,0.338758693,0.806568316,0.338758693,0.806568316,0.338758693
0.800213156,0.336089526,0.800213156,0.336089526,0.800213156,0.336089526,0.800213156,0.336089526,0.800213156,0.336089526,0.800213156,0.336089526,0.800213156,0.336089526,0.800213156,0.336089526
0.791709772,0.332518104,0.791709772,0.332518104,0.791709772,0.332518104,0.791709772,0.332518104,0.791709772,0.332518104,0.791709772,0.332518104,0.791709772,0.332518104,0.791709772,0.332518104
0.783206389,0.328946683,0.783206389,0.328946683,0.783206389,0.328946683,0.783206389,0.328946683,0.783206389,0.328946683,0.783206389,0.328946683,0.783206389,0.328946683,0.783206389,0.328946683
0.745343954,0.313044461,0.745343954,0.313044461,0.745343954,0.313044461,0.745343954,0.313044461,0.745343954,0.313044461,0.745343954,0.313044461,0.745343954,0.313044461,0.745343954,0.313044461
0.712852078,0.299397873,0.712852078,0.299397873,0.712852078,0.299397873,0.712852078,0.299397873,0.712852078,0.299397873,0.712852078,0.299397873,0.712852078,0.299397873,0.712852078,0.299397873
0.689221622,0.289473081,0.689221622,0.289473081,0.689221622,0.289473081,0.689221622,0.289473081,0.689221622,0.289473081,0.689221622,0.289473081,0.689221622,0.289473081,0.689221622,0.289473081
0.679912655,0.285563315,0.679912655,0.285563315,0.679912655,0.285563315,0.679912655,0.285563315,0.679912655,0.285563315,0.679912655,0.285563315,0.679912655,0.285563315,0.679912655,0.285563315
0.664785583,0.279209945,0.664785583,0.279209945,0.664785583,0.279209945,0.664785583,0.279209945,0.664785583,0.279209945,0.664785583,0.279209945,0.664785583,0.279209945,0.664785583,0.279209945
0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946
0.589776788,0.247706251,0.589776788,0.247706251,0.589776788,0.247706251,0.589776788,0.247706251,0.589776788,0.247706251,0.589776788,0.247706251,0.589776788,0.247706251,0.589776788,0.247706251
0.551735335,0.231728841,0.551735335,0.231728841,0.551735335,0.231728841,0.551735335,0.231728841,0.551735335,0.231728841,0.551735335,0.231728841,0.551735335,0.231728841,0.551735335,0.231728841
0.527657333,0.22161608,0.527657333,0.22161608,0.527657333,0.22161608,0.527657333,0.22161608,0.527657333,0.22161608,0.527657333,0.22161608,0.527657333,0.22161608,0.527657333,0.22161608
0.510650565,0.214473237,0.510650565,0.214473237,0.510650565,0.214473237,0.510650565,0.214473237,0.510650565,0.214473237,0.510650565,0.214473237,0.510650565,0.214473237,0.510650565,0.214473237
0.49981994,0.209924375,0.49981994,0.209924375,0.49981994,0.209924375,0.49981994,0.209924375,0.49981994,0.209924375,0.49981994,0.209924375,0.49981994,0.209924375,0.49981994,0.209924375
0.494896928,0.20785671,0.494896928,0.20785671,0.494896928,0.20785671,0.494896928,0.20785671,0.494896928,0.20785671,0.494896928,0.20785671,0.494896928,0.20785671,0.494896928,0.20785671
0.486572563,0.204360477,0.486572563,0.204360477,0.486572563,0.204360477,0.486572563,0.204360477,0.486572563,0.204360477,0.486572563,0.204360477,0.486572563,0.204360477,0.486572563,0.204360477
0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486
0.53830894,0.226089755,0.53830894,0.226089755,0.53830894,0.226089755,0.53830894,0.226089755,0.53830894,0.226089755,0.53830894,0.226089755,0.53830894,0.226089755,0.53830894,0.226089755
0.570532288,0.239623561,0.570532288,0.239623561,0.570532288,0.239623561,0.570532288,0.239623561,0.570532288,0.239623561,0.570532288,0.239623561,0.570532288,0.239623561,0.570532288,0.239623561
0.596489986,0.250525794,0.596489986,0.250525794,0.596489986,0.250525794,0.596489986,0.250525794,0.596489986,0.250525794,0.596489986,0.250525794,0.596489986,0.250525794,0.596489986,0.250525794
0.611975095,0.25702954,0.611975095,0.25702954,0.611975095,0.25702954,0.611975095,0.25702954,0.611975095,0.25702954,0.611975095,0.25702954,0.611975095,0.25702954,0.611975095,0.25702954
0.621821118,0.26116487,0.621821118,0.26116487,0.621821118,0.26116487,0.621821118,0.26116487,0.621821118,0.26116487,0.621821118,0.26116487,0.621821118,0.26116487,0.621821118,0.26116487
0.619314858,0.26011224,0.619314858,0.26011224,0.619314858,0.26011224,0.619314858,0.26011224,0.619314858,0.26011224,0.619314858,0.26011224,0.619314858,0.26011224,0.619314858,0.26011224
0.616898106,0.259097205,0.616898106,0.259097205,0.616898106,0.259097205,0.616898106,0.259097205,0.616898106,0.259097205,0.616898106,0.259097205,0.616898106,0.259097205,0.616898106,0.259097205
0.618151237,0.259623519,0.618151237,0.259623519,0.618151237,0.259623519,0.618151237,0.259623519,0.618151237,0.259623519,0.618151237,0.259623519,0.618151237,0.259623519,0.618151237,0.259623519
0.615555467,0.258533296,0.615555467,0.258533296,0.615555467,0.258533296,0.615555467,0.258533296,0.615555467,0.258533296,0.615555467,0.258533296,0.615555467,0.258533296,0.615555467,0.258533296
0.621373571,0.2609769,0.621373571,0.2609769,0.621373571,0.2609769,0.621373571,0.2609769,0.621373571,0.2609769,0.621373571,0.2609769,0.621373571,0.2609769,0.621373571,0.2609769
0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956
0.60490386,0.254059621,0.60490386,0.254059621,0.60490386,0.254059621,0.60490386,0.254059621,0.60490386,0.254059621,0.60490386,0.254059621,0.60490386,0.254059621,0.60490386,0.254059621
0.591119428,0.24827016,0.591119428,0.24827016,0.591119428,0.24827016,0.591119428,0.24827016,0.591119428,0.24827016,0.591119428,0.24827016,0.591119428,0.24827016,0.591119428,0.24827016
0.590224335,0.247894221,0.590224335,0.247894221,0.590224335,0.247894221,0.590224335,0.247894221,0.590224335,0.247894221,0.590224335,0.247894221,0.590224335,0.247894221,0.590224335,0.247894221
0.588971204,0.247367906,0.588971204,0.247367906,0.588971204,0.247367906,0.588971204,0.247367906,0.588971204,0.247367906,0.588971204,0.247367906,0.588971204,0.247367906,0.588971204,0.247367906
0.566772898,0.238044617,0.566772898,0.238044617,0.566772898,0.238044617,0.566772898,0.238044617,0.566772898,0.238044617,0.566772898,0.238044617,0.566772898,0.238044617,0.566772898,0.238044617
0.538487958,0.226164942,0.538487958,0.226164942,0.538487958,0.226164942,0.538487958,0.226164942,0.538487958,0.226164942,0.538487958,0.226164942,0.538487958,0.226164942,0.538487958,0.226164942
0.506622647,0.212781512,0.506622647,0.212781512,0.506622647,0.212781512,0.506622647,0.212781512,0.506622647,0.212781512,0.506622647,0.212781512,0.506622647,0.212781512,0.506622647,0.212781512
0.480664949,0.201879279,0.480664949,0.201879279,0.480664949,0.201879279,0.480664949,0.201879279,0.480664949,0.201879279,0.480664949,0.201879279,0.480664949,0.201879279,0.480664949,0.201879279
0.459003698,0.192781553,0.459003698,0.192781553,0.459003698,0.192781553,0.459003698,0.192781553,0.459003698,0.192781553,0.459003698,0.192781553,0.459003698,0.192781553,0.459003698,0.192781553
0.444950738,0.18687931,0.444950738,0.18687931,0.444950738,0.18687931,0.444950738,0.18687931,0.444950738,0.18687931,0.444950738,0.18687931,0.444950738,0.18687931,0.444950738,0.18687931
0.439132633,0.184435706,0.439132633,0.184435706,0.439132633,0.184435706,0.439132633,0.184435706,0.439132633,0.184435706,0.439132633,0.184435706,0.439132633,0.184435706,0.439132633,0.184435706
0.428839064,0.180112407,0.428839064,0.180112407,0.428839064,0.180112407,0.428839064,0.180112407,0.428839064,0.180112407,0.428839064,0.180112407,0.428839064,0.180112407,0.428839064,0.180112407
0.43832705,0.184097361,0.43832705,0.184097361,0.43832705,0.184097361,0.43832705,0.184097361,0.43832705,0.184097361,0.43832705,0.184097361,0.43832705,0.184097361,0.43832705,0.184097361
0.46142045,0.193796589,0.46142045,0.193796589,0.46142045,0.193796589,0.46142045,0.193796589,0.46142045,0.193796589,0.46142045,0.193796589,0.46142045,0.193796589,0.46142045,0.193796589
0.491674594,0.206503329,0.491674594,0.206503329,0.491674594,0.206503329,0.491674594,0.206503329,0.491674594,0.206503329,0.491674594,0.206503329,0.491674594,0.206503329,0.491674594,0.206503329
0.519422477,0.21815744,0.519422477,0.21815744,0.519422477,0.21815744,0.519422477,0.21815744,0.519422477,0.21815744,0.519422477,0.21815744,0.519422477,0.21815744,0.519422477,0.21815744
0.541889312,0.227593511,0.541889312,0.227593511,0.541889312,0.227593511,0.541889312,0.227593511,0.541889312,0.227593511,0.541889312,0.227593511,0.541889312,0.227593511,0.541889312,0.227593511
0.557284912,0.234059663,0.557284912,0.234059663,0.557284912,0.234059663,0.557284912,0.234059663,0.557284912,0.234059663,0.557284912,0.234059663,0.557284912,0.234059663,0.557284912,0.234059663
0.560507246,0.235413043,0.560507246,0.235413043,0.560507246,0.235413043,0.560507246,0.235413043,0.560507246,0.235413043,0.560507246,0.235413043,0.560507246,0.235413043,0.560507246,0.235413043
0.560238719,0.235300262,0.560238719,0.235300262,0.560238719,0.235300262,0.560238719,0.235300262,0.560238719,0.235300262,0.560238719,0.235300262,0.560238719,0.235300262,0.560238719,0.235300262
0.558359023,0.23451079,0.558359023,0.23451079,0.558359023,0.23451079,0.558359023,0.23451079,0.558359023,0.23451079,0.558359023,0.23451079,0.558359023,0.23451079,0.558359023,0.23451079
0.558448532,0.234548384,0.558448532,0.234548384,0.558448532,0.234548384,0.558448532,0.234548384,0.558448532,0.234548384,0.558448532,0.234548384,0.558448532,0.234548384,0.558448532,0.234548384
0.559791172,0.235112292,0.559791172,0.235112292,0.559791172,0.235112292,0.559791172,0.235112292,0.559791172,0.235112292,0.559791172,0.235112292,0.559791172,0.235112292,0.559791172,0.235112292
0.553167484,0.232330343,0.553167484,0.232330343,0.553167484,0.232330343,0.553167484,0.232330343,0.553167484,0.232330343,0.553167484,0.232330343,0.553167484,0.232330343,0.553167484,0.232330343
0.539293542,0.226503288,0.539293542,0.226503288,0.539293542,0.226503288,0.539293542,0.226503288,0.539293542,0.226503288,0.539293542,0.226503288,0.539293542,0.226503288,0.539293542,0.226503288
0.525240582,0.220601044,0.525240582,0.220601044,0.525240582,0.220601044,0.525240582,0.220601044,0.525240582,0.220601044,0.525240582,0.220601044,0.525240582,0.220601044,0.525240582,0.220601044
0.535623661,0.224961937,0.535623661,0.224961937,0.535623661,0.224961937,0.535623661,0.224961937,0.535623661,0.224961937,0.535623661,0.224961937,0.535623661,0.224961937,0.535623661,0.224961937
0.531506233,0.223232618,0.531506233,0.223232618,0.531506233,0.223232618,0.531506233,0.223232618,0.531506233,0.223232618,0.531506233,0.223232618,0.531506233,0.223232618,0.531506233,0.223232618
0.514320447,0.216014588,0.514320447,0.216014588,0.514320447,0.216014588,0.514320447,0.216014588,0.514320447,0.216014588,0.514320447,0.216014588,0.514320447,0.216014588,0.514320447,0.216014588
0.489257842,0.205488294,0.489257842,0.205488294,0.489257842,0.205488294,0.489257842,0.205488294,0.489257842,0.205488294,0.489257842,0.205488294,0.489257842,0.205488294,0.489257842,0.205488294
0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848
0.446740924,0.187631188,0.446740924,0.187631188,0.446740924,0.187631188,0.446740924,0.187631188,0.446740924,0.187631188,0.446740924,0.187631188,0.446740924,0.187631188,0.446740924,0.187631188
0.432956492,0.181841727,0.432956492,0.181841727,0.432956492,0.181841727,0.432956492,0.181841727,0.432956492,0.181841727,0.432956492,0.181841727,0.432956492,0.181841727,0.432956492,0.181841727
0.424542617,0.178307899,0.424542617,0.178307899,0.424542617,0.178307899,0.424542617,0.178307899,0.424542617,0.178307899,0.424542617,0.178307899,0.424542617,0.178307899,0.424542617,0.178307899
0.423737034,0.177969554,0.423737034,0.177969554,0.423737034,0.177969554,0.423737034,0.177969554,0.423737034,0.177969554,0.423737034,0.177969554,0.423737034,0.177969554,0.423737034,0.177969554
0.422662922,0.177518427,0.422662922,0.177518427,0.422662922,0.177518427,0.422662922,0.177518427,0.422662922,0.177518427,0.422662922,0.177518427,0.422662922,0.177518427,0.422662922,0.177518427
0.441459875,0.185413148,0.441459875,0.185413148,0.441459875,0.185413148,0.441459875,0.185413148,0.441459875,0.185413148,0.441459875,0.185413148,0.441459875,0.185413148,0.441459875,0.185413148
0.470550398,0.197631167,0.470550398,0.197631167,0.470550398,0.197631167,0.470550398,0.197631167,0.470550398,0.197631167,0.470550398,0.197631167,0.470550398,0.197631167,0.470550398,0.197631167
0.499640921,0.209849187,0.499640921,0.209849187,0.499640921,0.209849187,0.499640921,0.209849187,0.499640921,0.209849187,0.499640921,0.209849187,0.499640921,0.209849187,0.499640921,0.209849187
0.529358009,0.222330364,0.529358009,0.222330364,0.529358009,0.222330364,0.529358009,0.222330364,0.529358009,0.222330364,0.529358009,0.222330364,0.529358009,0.222330364,0.529358009,0.222330364
0.555942272,0.233495754,0.555942272,0.233495754,0.555942272,0.233495754,0.555942272,0.233495754,0.555942272,0.233495754,0.555942272,0.233495754,0.555942272,0.233495754,0.555942272,0.233495754
0.570621797,0.239661155,0.570621797,0.239661155,0.570621797,0.239661155,0.570621797,0.239661155,0.570621797,0.239661155,0.570621797,0.239661155,0.570621797,0.239661155,0.570621797,0.239661155
0.577782542,0.242668667,0.577782542,0.242668667,0.577782542,0.242668667,0.577782542,0.242668667,0.577782542,0.242668667,0.577782542,0.242668667,0.577782542,0.242668667,0.577782542,0.242668667
0.580378311,0.243758891,0.580378311,0.243758891,0.580378311,0.243758891,0.580378311,0.243758891,0.580378311,0.243758891,0.580378311,0.243758891,0.580378311,0.243758891,0.580378311,0.243758891
0.582437025,0.244623551,0.582437025,0.244623551,0.582437025,0.244623551,0.582437025,0.244623551,0.582437025,0.244623551,0.582437025,0.244623551,0.582437025,0.244623551,0.582437025,0.244623551
0.584316721,0.245413023,0.584316721,0.245413023,0.584316721,0.245413023,0.584316721,0.245413023,0.584316721,0.245413023,0.584316721,0.245413023,0.584316721,0.245413023,0.584316721,0.245413023
0.584674758,0.245563398,0.584674758,0.245563398,0.584674758,0.245563398,0.584674758,0.245563398,0.584674758,0.245563398,0.584674758,0.245563398,0.584674758,0.245563398,0.584674758,0.245563398
0.579572728,0.243420546,0.579572728,0.243420546,0.579572728,0.243420546,0.579572728,0.243420546,0.579572728,0.243420546,0.579572728,0.243420546,0.579572728,0.243420546,0.579572728,0.243420546
0.565519767,0.237518302,0.565519767,0.237518302,0.565519767,0.237518302,0.565519767,0.237518302,0.565519767,0.237518302,0.565519767,0.237518302,0.565519767,0.237518302,0.565519767,0.237518302
0.553973067,0.232668688,0.553973067,0.232668688,0.553973067,0.232668688,0.553973067,0.232668688,0.553973067,0.232668688,0.553973067,0.232668688,0.553973067,0.232668688,0.553973067,0.232668688
0.564356146,0.237029581,0.564356146,0.237029581,0.564356146,0.237029581,0.564356146,0.237029581,0.564356146,0.237029581,0.564356146,0.237029581,0.564356146,0.237029581,0.564356146,0.237029581
0.55880657,0.234698759,0.55880657,0.234698759,0.55880657,0.234698759,0.55880657,0.234698759,0.55880657,0.234698759,0.55880657,0.234698759,0.55880657,0.234698759,0.55880657,0.234698759
0.552719937,0.232142374,0.552719937,0.232142374,0.552719937,0.232142374,0.552719937,0.232142374,0.552719937,0.232142374,0.552719937,0.232142374,0.552719937,0.232142374,0.552719937,0.232142374
0.532580344,0.223683745,0.532580344,0.223683745,0.532580344,0.223683745,0.532580344,0.223683745,0.532580344,0.223683745,0.532580344,0.223683745,0.532580344,0.223683745,0.532580344,0.223683745
0.511635168,0.21488677,0.511635168,0.21488677,0.511635168,0.21488677,0.511635168,0.21488677,0.511635168,0.21488677,0.511635168,0.21488677,0.511635168,0.21488677,0.511635168,0.21488677
0.494538891,0.207706334,0.494538891,0.207706334,0.494538891,0.207706334,0.494538891,0.207706334,0.494538891,0.207706334,0.494538891,0.207706334,0.494538891,0.207706334,0.494538891,0.207706334
0.485498452,0.20390935,0.485498452,0.20390935,0.485498452,0.20390935,0.485498452,0.20390935,0.485498452,0.20390935,0.485498452,0.20390935,0.485498452,0.20390935,0.485498452,0.20390935
0.477353105,0.200488304,0.477353105,0.200488304,0.477353105,0.200488304,0.477353105,0.200488304,0.477353105,0.200488304,0.477353105,0.200488304,0.477353105,0.200488304,0.477353105,0.200488304
0.485050905,0.20372138,0.485050905,0.20372138,0.485050905,0.20372138,0.485050905,0.20372138,0.485050905,0.20372138,0.485050905,0.20372138,0.485050905,0.20372138,0.485050905,0.20372138
0.513425354,0.215638649,0.513425354,0.215638649,0.513425354,0.215638649,0.513425354,0.215638649,0.513425354,0.215638649,0.513425354,0.215638649,0.513425354,0.215638649,0.513425354,0.215638649
0.571248363,0.239924312,0.571248363,0.239924312,0.571248363,0.239924312,0.571248363,0.239924312,0.571248363,0.239924312,0.571248363,0.239924312,0.571248363,0.239924312,0.571248363,0.239924312
0.630414011,0.264773885,0.630414011,0.264773885,0.630414011,0.264773885,0.630414011,0.264773885,0.630414011,0.264773885,0.630414011,0.264773885,0.630414011,0.264773885,0.630414011,0.264773885
0.682329406,0.28657835,0.682329406,0.28657835,0.682329406,0.28657835,0.682329406,0.28657835,0.682329406,0.28657835,0.682329406,0.28657835,0.682329406,0.28657835,0.682329406,0.28657835
0.718759692,0.30187907,0.718759692,0.30187907,0.718759692,0.30187907,0.718759692,0.30187907,0.718759692,0.30187907,0.718759692,0.30187907,0.718759692,0.30187907,0.718759692,0.30187907
0.744896408,0.312856491,0.744896408,0.312856491,0.744896408,0.312856491,0.744896408,0.312856491,0.744896408,0.312856491,0.744896408,0.312856491,0.744896408,0.312856491,0.744896408,0.312856491
0.767989807,0.322555719,0.767989807,0.322555719,0.767989807,0.322555719,0.767989807,0.322555719,0.767989807,0.322555719,0.767989807,0.322555719,0.767989807,0.322555719,0.767989807,0.322555719
0.778462396,0.326954206,0.778462396,0.326954206,0.778462396,0.326954206,0.778462396,0.326954206,0.778462396,0.326954206,0.778462396,0.326954206,0.778462396,0.326954206,0.778462396,0.326954206
0.793857996,0.333420358,0.793857996,0.333420358,0.793857996,0.333420358,0.793857996,0.333420358,0.793857996,0.333420358,0.793857996,0.333420358,0.793857996,0.333420358,0.793857996,0.333420358
0.800123647,0.336051932,0.800123647,0.336051932,0.800123647,0.336051932,0.800123647,0.336051932,0.800123647,0.336051932,0.800123647,0.336051932,0.800123647,0.336051932,0.800123647,0.336051932
0.794484561,0.333683516,0.794484561,0.333683516,0.794484561,0.333683516,0.794484561,0.333683516,0.794484561,0.333683516,0.794484561,0.333683516,0.794484561,0.333683516,0.794484561,0.333683516
0.784907065,0.329660967,0.784907065,0.329660967,0.784907065,0.329660967,0.784907065,0.329660967,0.784907065,0.329660967,0.784907065,0.329660967,0.784907065,0.329660967,0.784907065,0.329660967
0.758233294,0.318457983,0.758233294,0.318457983,0.758233294,0.318457983,0.758233294,0.318457983,0.758233294,0.318457983,0.758233294,0.318457983,0.758233294,0.318457983,0.758233294,0.318457983
0.720102331,0.302442979,0.720102331,0.302442979,0.720102331,0.302442979,0.720102331,0.302442979,0.720102331,0.302442979,0.720102331,0.302442979,0.720102331,0.302442979,0.720102331,0.302442979
0.709719252,0.298082086,0.709719252,0.298082086,0.709719252,0.298082086,0.709719252,0.298082086,0.709719252,0.298082086,0.709719252,0.298082086,0.709719252,0.298082086,0.709719252,0.298082086
0.712315022,0.299172309,0.712315022,0.299172309,0.712315022,0.299172309,0.712315022,0.299172309,0.712315022,0.299172309,0.712315022,0.299172309,0.712315022,0.299172309,0.712315022,0.299172309
0.692801994,0.290976838,0.692801994,0.290976838,0.692801994,0.290976838,0.692801994,0.290976838,0.692801994,0.290976838,0.692801994,0.290976838,0.692801994,0.290976838,0.692801994,0.290976838
0.656461218,0.275713711,0.656461218,0.275713711,0.656461218,0.275713711,0.656461218,0.275713711,0.656461218,0.275713711,0.656461218,0.275713711,0.656461218,0.275713711,0.656461218,0.275713711
0.605977972,0.254510748,0.605977972,0.254510748,0.605977972,0.254510748,0.605977972,0.254510748,0.605977972,0.254510748,0.605977972,0.254510748,0.605977972,0.254510748,0.605977972,0.254510748
0.562386942,0.236202516,0.562386942,0.236202516,0.562386942,0.236202516,0.562386942,0.236202516,0.562386942,0.236202516,0.562386942,0.236202516,0.562386942,0.236202516,0.562386942,0.236202516
0.532222307,0.223533369,0.532222307,0.223533369,0.532222307,0.223533369,0.532222307,0.223533369,0.532222307,0.223533369,0.532222307,0.223533369,0.532222307,0.223533369,0.532222307,0.223533369
0.515752596,0.21661609,0.515752596,0.21661609,0.515752596,0.21661609,0.515752596,0.21661609,0.515752596,0.21661609,0.515752596,0.21661609,0.515752596,0.21661609,0.515752596,0.21661609
0.509486945,0.213984517,0.509486945,0.213984517,0.509486945,0.213984517,0.509486945,0.213984517,0.509486945,0.213984517,0.509486945,0.213984517,0.509486945,0.213984517,0.509486945,0.213984517
0.514051919,0.215901806,0.514051919,0.215901806,0.514051919,0.215901806,0.514051919,0.215901806,0.514051919,0.215901806,0.514051919,0.215901806,0.514051919,0.215901806,0.514051919,0.215901806
0.541531274,0.227443135,0.541531274,0.227443135,0.541531274,0.227443135,0.541531274,0.227443135,0.541531274,0.227443135,0.541531274,0.227443135,0.541531274,0.227443135,0.541531274,0.227443135
0.605888462,0.254473154,0.605888462,0.254473154,0.605888462,0.254473154,0.605888462,0.254473154,0.605888462,0.254473154,0.605888462,0.254473154,0.605888462,0.254473154,0.605888462,0.254473154
0.67284142,0.282593396,0.67284142,0.282593396,0.67284142,0.282593396,0.67284142,0.282593396,0.67284142,0.282593396,0.67284142,0.282593396,0.67284142,0.282593396,0.67284142,0.282593396
0.712136003,0.299097121,0.712136003,0.299097121,0.712136003,0.299097121,0.712136003,0.299097121,0.712136003,0.299097121,0.712136003,0.299097121,0.712136003,0.299097121,0.712136003,0.299097121
0.750714512,0.315300095,0.750714512,0.315300095,0.750714512,0.315300095,0.750714512,0.315300095,0.750714512,0.315300095,0.750714512,0.315300095,0.750714512,0.315300095,0.750714512,0.315300095
0.765931094,0.321691059,0.765931094,0.321691059,0.765931094,0.321691059,0.765931094,0.321691059,0.765931094,0.321691059,0.765931094,0.321691059,0.765931094,0.321691059,0.765931094,0.321691059
0.784728047,0.32958578,0.784728047,0.32958578,0.784728047,0.32958578,0.784728047,0.32958578,0.784728047,0.32958578,0.784728047,0.32958578,0.784728047,0.32958578,0.784728047,0.32958578
0.792336337,0.332781262,0.792336337,0.332781262,0.792336337,0.332781262,0.792336337,0.332781262,0.792336337,0.332781262,0.792336337,0.332781262,0.792336337,0.332781262,0.792336337,0.332781262
0.801645305,0.336691028,0.801645305,0.336691028,0.801645305,0.336691028,0.801645305,0.336691028,0.801645305,0.336691028,0.801645305,0.336691028,0.801645305,0.336691028,0.801645305,0.336691028
0.809790651,0.340112074,0.809790651,0.340112074,0.809790651,0.340112074,0.809790651,0.340112074,0.809790651,0.340112074,0.809790651,0.340112074,0.809790651,0.340112074,0.809790651,0.340112074
0.813550042,0.341691018,0.813550042,0.341691018,0.813550042,0.341691018,0.813550042,0.341691018,0.813550042,0.341691018,0.813550042,0.341691018,0.813550042,0.341691018,0.813550042,0.341691018
0.813192005,0.341540642,0.813192005,0.341540642,0.813192005,0.341540642,0.813192005,0.341540642,0.813192005,0.341540642,0.813192005,0.341540642,0.813192005,0.341540642,0.813192005,0.341540642
0.797438368,0.334924114,0.797438368,0.334924114,0.797438368,0.334924114,0.797438368,0.334924114,0.797438368,0.334924114,0.797438368,0.334924114,0.797438368,0.334924114,0.797438368,0.334924114
0.757785747,0.318270014,0.757785747,0.318270014,0.757785747,0.318270014,0.757785747,0.318270014,0.757785747,0.318270014,0.757785747,0.318270014,0.757785747,0.318270014,0.757785747,0.318270014
0.72663651,0.305187334,0.72663651,0.305187334,0.72663651,0.305187334,0.72663651,0.305187334,0.72663651,0.305187334,0.72663651,0.305187334,0.72663651,0.305187334,0.72663651,0.305187334
